MomentoHu1,MomentoHu2,MomentoHu3,MomentoHu4,MomentoHu5,MomentoHu6,MomentoHu7,Etiqueta
0.0007781524139092136,4.0347400753687944e-08,4.3316348739182345e-14,5.812728384979473e-14,5.0885340454512755e-28,8.293227174864177e-18,2.8719978763689783e-27,ocho
0.0007799779698364024,4.706794239251113e-08,1.249352756277564e-14,1.4354680145811161e-13,-9.58836178681138e-28,-1.1417111704781375e-17,6.002915061860252e-27,ocho
0.0007837118517072241,4.6548490348850776e-08,5.72972802321976e-14,2.1411747174513103e-13,2.1356879913671887e-26,4.580854184035871e-17,1.0312224654887485e-26,ocho
0.0007633156270451334,3.489649276517002e-08,9.23256091531105e-14,3.0826765892478796e-14,-3.0825925075583272e-28,1.6558825289784044e-20,1.6154241267901553e-27,ocho
0.0008054208760529418,9.12089775278316e-08,1.0130028893631224e-14,3.00438364431993e-13,1.6104849477557694e-26,9.064603197643332e-17,3.9173116065509764e-27,ocho
0.0007824710510964683,4.432937608926815e-08,3.4890605679926884e-14,1.5001993265766403e-13,-8.842913087075475e-27,2.2976799790518396e-17,-6.29330058563937e-27,ocho
0.0007789773513232311,4.2411973726354195e-08,9.450009035237385e-14,3.5228619441486987e-13,5.736874471082003e-26,6.760855162910528e-17,-2.899025701623935e-26,ocho
0.000790062773149396,4.4932849468724545e-08,2.32594916933673e-13,6.879796855186092e-14,-8.444442330399691e-27,-1.693012588400173e-18,2.1051606028550057e-27,ocho
0.000768174393907729,8.911541520974944e-08,4.735233774454041e-14,6.69530674446596e-14,3.5565092818416344e-27,1.7591433003912283e-17,1.2502660673368221e-27,ocho
0.0007630979472312438,4.19390321746708e-08,3.107244246387431e-13,1.76363174554525e-13,-3.7827740870926033e-26,6.809725055958865e-19,1.6539960716767143e-26,ocho
0.0007824710510964683,4.432937608926815e-08,3.4890605679926884e-14,1.5001993265766403e-13,-8.842913087075475e-27,2.2976799790518396e-17,-6.29330058563937e-27,ocho
0.000790062773149396,4.4932849468724545e-08,2.32594916933673e-13,6.879796855186092e-14,-8.444442330399691e-27,-1.693012588400173e-18,2.1051606028550057e-27,ocho
0.0007974007119050134,1.0409397280310094e-07,7.391560353108244e-13,1.6155362412871098e-12,1.4105284257770424e-24,4.508701978425351e-16,-1.0616245588990633e-24,nueve
0.0007950725075043189,9.90387783588267e-08,4.933697788935753e-13,1.0671174604533647e-12,7.578209743046903e-25,3.3013186647695283e-16,-1.588553636363115e-25,nueve
0.0007950271227617181,9.924006106287793e-08,3.8399251252126925e-13,7.822678720977538e-13,4.036290655983251e-25,2.3955357552137727e-16,1.4457553753620557e-25,nueve
0.0007830269717683044,9.549600541620118e-08,4.2781414818433557e-13,1.2676860865826256e-12,9.1602432184774e-25,3.7737714481690307e-16,-1.801261845739862e-25,nueve
0.0007956423871327583,1.0091457339087594e-07,4.760820776103141e-13,7.417094223931004e-13,3.9984813724442844e-25,2.2918335315708174e-16,-1.8542220483745495e-25,nueve
0.0007950725075043189,9.90387783588267e-08,4.933697788935753e-13,1.0671174604533647e-12,7.578209743046903e-25,3.3013186647695283e-16,-1.588553636363115e-25,nueve
0.0007830269717683044,9.549600541620118e-08,4.2781414818433557e-13,1.2676860865826256e-12,9.1602432184774e-25,3.7737714481690307e-16,-1.801261845739862e-25,nueve
0.0007974007119050134,1.0409397280310094e-07,7.391560353108244e-13,1.6155362412871098e-12,1.4105284257770424e-24,4.508701978425351e-16,-1.0616245588990633e-24,nueve
0.0007826193620672423,9.863980693978879e-08,4.5271997487594325e-13,1.1551775901190973e-12,8.185937830714241e-25,3.3250675427011803e-16,-1.666627042130137e-25,nueve
0.0010639674083631407,6.337404421658958e-07,1.4472774518744591e-11,8.368709620759029e-12,9.022902568529328e-23,6.593187720995591e-15,-1.847403060115733e-23,nueve
0.0008071878708219092,1.1110881773182967e-07,1.3215411471663091e-12,1.142621109687336e-12,1.0785546160245773e-24,3.4706434472732596e-16,-8.98986897901204e-25,nueve
0.0008071878708219092,1.1110881773182967e-07,1.3215411471663091e-12,1.142621109687336e-12,1.0785546160245773e-24,3.4706434472732596e-16,-8.98986897901204e-25,nueve
0.0007978132588217089,1.0182716287783539e-07,6.502011873189031e-13,9.269796184303136e-13,6.5745319578825705e-25,2.787477970215545e-16,-2.9269452790618e-25,nueve
0.0007826282556456367,9.439351362072391e-08,3.329736192450075e-13,1.1183036070562019e-12,3.522849815042389e-25,3.00936277225929e-16,-5.844457303961183e-25,nueve
0.0007826193620672423,9.863980693978879e-08,4.5271997487594325e-13,1.1551775901190973e-12,8.185937830714241e-25,3.3250675427011803e-16,-1.666627042130137e-25,nueve
0.0007956423871327583,1.0091457339087594e-07,4.760820776103141e-13,7.417094223931004e-13,3.9984813724442844e-25,2.2918335315708174e-16,-1.8542220483745495e-25,nueve
0.0007950271227617181,9.924006106287793e-08,3.8399251252126925e-13,7.822678720977538e-13,4.036290655983251e-25,2.3955357552137727e-16,1.4457553753620557e-25,nueve
0.0007978132588217089,1.0182716287783539e-07,6.502011873189031e-13,9.269796184303136e-13,6.5745319578825705e-25,2.787477970215545e-16,-2.9269452790618e-25,nueve
0.0007826282556456367,9.439351362072391e-08,3.329736192450075e-13,1.1183036070562019e-12,3.522849815042389e-25,3.00936277225929e-16,-5.844457303961183e-25,nueve
0.0007921863824908703,1.0235188365149257e-07,4.370007293146456e-13,9.401028868809753e-13,5.101626432805427e-25,2.448338600404535e-16,-3.206541571919069e-25,nueve
0.0007921863824908703,1.0235188365149257e-07,4.370007293146456e-13,9.401028868809753e-13,5.101626432805427e-25,2.448338600404535e-16,-3.206541571919069e-25,nueve
0.0007600278684263169,8.212101421595389e-08,1.3752878867740764e-13,3.581778251920463e-13,2.350885564686793e-26,9.179320408782873e-17,-7.594034071976177e-26,nueve
0.0006912026152422355,5.283595687432296e-09,3.696466124216063e-15,2.2945466164275834e-15,3.024038329606138e-30,1.6654682262771471e-19,-5.959105809300073e-30,division
0.0006875934463575566,5.588396563157259e-09,1.3650315938407729e-14,2.3166852740767996e-14,-2.6878627293166658e-28,-8.122931165932871e-19,-3.1221492272138935e-28,division
0.0007102388735056316,2.875773023629409e-08,1.1568227112055185e-13,7.071673678987527e-14,6.37910720216286e-27,3.0944406413347797e-18,-4.6622376927976176e-28,division
0.0007083730889856835,2.810157613519649e-08,7.677894790441164e-14,1.3862541167751245e-14,-3.836947065771431e-29,-2.322220651440258e-18,4.506264847504668e-28,division
0.0007160778351079037,3.601845735172776e-08,2.761664307930423e-13,7.29663472300955e-14,9.776190570057889e-27,1.3076120383841277e-17,-3.422137256625838e-27,division
0.0006998986405246042,1.5135384256929967e-08,1.7738339078300558e-14,2.1242980030198352e-14,3.555805926372594e-28,1.6934739196134424e-18,-2.088196455563852e-28,division
0.0006998986405246042,1.5135384256929967e-08,1.7738339078300558e-14,2.1242980030198352e-14,3.555805926372594e-28,1.6934739196134424e-18,-2.088196455563852e-28,division
0.0006922685793962818,6.210554360081945e-09,1.2759483261181788e-13,1.78253629091591e-14,8.441248657406925e-28,1.2074608415425978e-18,1.006819680736971e-28,division
0.0007083730889856835,2.810157613519649e-08,7.677894790441164e-14,1.3862541167751245e-14,-3.836947065771431e-29,-2.322220651440258e-18,4.506264847504668e-28,division
0.0007868390828752619,6.625483139583369e-08,2.2213019188971737e-14,2.379013728218602e-13,7.926401055066502e-27,2.845896455641498e-17,-1.5370744481439843e-26,division
0.0007368115530170271,6.41577748521961e-08,5.329323643353966e-15,5.521223396753538e-15,1.9468339070364102e-29,-7.589434030550171e-19,2.275860398814637e-29,division
0.0007102388735056316,2.875773023629409e-08,1.1568227112055185e-13,7.071673678987527e-14,6.37910720216286e-27,3.0944406413347797e-18,-4.6622376927976176e-28,division
0.0006979022231335347,1.453166543471618e-08,9.020686165361233e-16,1.0918735474582542e-15,-1.0828224982059855e-30,1.994672880031654e-20,-4.1650049080070775e-32,division
0.0007361387626238416,6.441673404526434e-08,4.5298523558360666e-14,2.3332642320398754e-14,6.990069141273132e-28,5.7689695192488194e-18,-2.946136972992166e-28,division
0.0007837413107005687,1.2944077508811658e-07,4.1025230356030424e-14,2.129545290338241e-14,5.856019941381312e-28,3.073352360129531e-18,-2.3079807173360114e-28,division
0.000713551944763422,2.9076641891554502e-08,3.845684672929531e-14,1.6156629427516647e-14,1.3677954498006074e-28,1.571669093390813e-18,-3.787902609004549e-28,division
0.0006875934463575566,5.588396563157259e-09,1.3650315938407729e-14,2.3166852740767996e-14,-2.6878627293166658e-28,-8.122931165932871e-19,-3.1221492272138935e-28,division
0.0007160778351079037,3.601845735172776e-08,2.761664307930423e-13,7.29663472300955e-14,9.776190570057889e-27,1.3076120383841277e-17,-3.422137256625838e-27,division
0.0006922685793962818,6.210554360081945e-09,1.2759483261181788e-13,1.78253629091591e-14,8.441248657406925e-28,1.2074608415425978e-18,1.006819680736971e-28,division
0.0006912026152422355,5.283595687432296e-09,3.696466124216063e-15,2.2945466164275834e-15,3.024038329606138e-30,1.6654682262771471e-19,-5.959105809300073e-30,division
0.0006979022231335347,1.453166543471618e-08,9.020686165361233e-16,1.0918735474582542e-15,-1.0828224982059855e-30,1.994672880031654e-20,-4.1650049080070775e-32,division
0.0006778568854548728,4.411247880210921e-10,2.6344613403672765e-16,6.2104248647395666e-15,3.780815184425271e-30,-1.8891203369789143e-20,6.986363384140036e-30,resta
0.0007538453806454495,9.815377603660135e-08,4.3618310768998744e-16,6.248573059557982e-15,3.313597138893268e-30,6.954837809135064e-20,-9.769194891131853e-30,resta
0.0007567195557939545,9.721639147301593e-08,6.094598824841722e-17,5.869083558106039e-15,-3.4110496097244204e-30,1.7761832542058203e-18,8.282665684111047e-31,resta
0.0007953807833032007,1.6051364984341654e-07,1.083118070126377e-15,6.8475061348518975e-15,1.828679704513608e-29,2.6701515486197286e-18,-3.653466905029804e-30,resta
0.0007990175805952548,1.590506719991436e-07,4.63563034928828e-16,4.1963780464678415e-14,1.8271205976462663e-28,1.6655777472501284e-17,-2.952939333606294e-29,resta
0.0008011661379222717,1.595812267508876e-07,2.905190934885334e-16,2.1926440662541497e-14,3.002158157172313e-29,-5.633349491098214e-18,4.648898551260584e-29,resta
0.0006778568854548728,4.411247880210921e-10,2.6344613403672765e-16,6.2104248647395666e-15,3.780815184425271e-30,-1.8891203369789143e-20,6.986363384140036e-30,resta
0.0007567195557939545,9.721639147301593e-08,6.094598824841722e-17,5.869083558106039e-15,-3.4110496097244204e-30,1.7761832542058203e-18,8.282665684111047e-31,resta
0.0008011661379222717,1.595812267508876e-07,2.905190934885334e-16,2.1926440662541497e-14,3.002158157172313e-29,-5.633349491098214e-18,4.648898551260584e-29,resta
0.0006812298892255599,3.494819259936326e-10,5.145666794234391e-15,1.9973096128198587e-14,-6.756227611907131e-29,1.0914242350268754e-19,-1.908789421052947e-28,resta
0.0008947379203609964,3.263362016112291e-07,4.902802515611979e-15,1.9696111201068415e-14,8.486676732938121e-29,2.9997761318812914e-18,-1.7395169494632104e-28,resta
0.0007574866773855224,9.647575903094896e-08,3.202093340090381e-15,1.7629112471094393e-14,9.133351733126626e-29,-3.53047620163478e-18,9.592734686643537e-29,resta
0.0007990175805952548,1.590506719991436e-07,4.63563034928828e-16,4.1963780464678415e-14,1.8271205976462663e-28,1.6655777472501284e-17,-2.952939333606294e-29,resta
0.0006812298892255599,3.494819259936326e-10,5.145666794234391e-15,1.9973096128198587e-14,-6.756227611907131e-29,1.0914242350268754e-19,-1.908789421052947e-28,resta
0.0007538453806454495,9.815377603660135e-08,4.3618310768998744e-16,6.248573059557982e-15,3.313597138893268e-30,6.954837809135064e-20,-9.769194891131853e-30,resta
0.0007953807833032007,1.6051364984341654e-07,1.083118070126377e-15,6.8475061348518975e-15,1.828679704513608e-29,2.6701515486197286e-18,-3.653466905029804e-30,resta
0.000802191501030091,1.5631501626937626e-07,6.057361826169199e-15,8.293567488669326e-15,5.838300207126476e-29,-3.169474307334663e-18,6.84831037318777e-30,resta
0.0008014800971154114,1.606779330267941e-07,2.7366826019269273e-15,2.2010088966972826e-14,4.9622423706641137e-29,-8.513367737948247e-18,-1.6345617135699785e-28,resta
0.0007574866773855224,9.647575903094896e-08,3.202093340090381e-15,1.7629112471094393e-14,9.133351733126626e-29,-3.53047620163478e-18,9.592734686643537e-29,resta
0.0008014800971154114,1.606779330267941e-07,2.7366826019269273e-15,2.2010088966972826e-14,4.9622423706641137e-29,-8.513367737948247e-18,-1.6345617135699785e-28,resta
0.0007970618638876556,2.2122032174254712e-10,3.934032717395186e-13,4.46356909561975e-13,-1.8422614311849689e-25,-1.5502060092324931e-18,3.2341301820894305e-26,suma
0.0007220381948010781,7.487427525191423e-09,1.0627890274084129e-13,1.5718942318969864e-14,6.348541015578773e-28,1.3496665630607302e-18,-9.868498531084701e-29,suma
0.0007756445164199958,9.218513258715669e-08,3.3929464191419833e-14,5.636907861694902e-14,-6.7589760921220625e-28,-7.325075062020164e-18,2.370719379104676e-27,suma
0.0007164367440523612,8.164536250169273e-09,1.961726056959997e-14,4.234259776772667e-14,6.423988330135252e-28,2.8739846405445113e-18,-1.0375860832396952e-27,suma
0.0007156729159667546,8.008715606110546e-09,4.909144242517047e-15,3.6672669811539503e-14,4.577524519742752e-28,-1.9849233051340048e-18,-1.805109549955387e-28,suma
0.0007164729540307726,8.3486826157806e-09,1.721740998391427e-17,3.069873175823459e-14,-1.4746510658188577e-29,2.6324489484885977e-18,-1.675275659608096e-29,suma
0.0007194259040968032,7.923585140540893e-09,7.474775827640357e-14,2.1338969448418484e-14,5.65299905461481e-28,1.6197551103456008e-18,-6.377618047069201e-28,suma
0.0007220381948010781,7.487427525191423e-09,1.0627890274084129e-13,1.5718942318969864e-14,6.348541015578773e-28,1.3496665630607302e-18,-9.868498531084701e-29,suma
0.000716354644731452,8.027419375902891e-09,2.0756694054647475e-14,7.281125169175357e-15,8.730012250005257e-29,5.319698814457133e-19,1.9771786600346295e-29,suma
0.000716354644731452,8.027419375902891e-09,2.0756694054647475e-14,7.281125169175357e-15,8.730012250005257e-29,5.319698814457133e-19,1.9771786600346295e-29,suma
0.000815544750750039,8.67076173866586e-08,4.07248005052102e-13,3.969800467372714e-13,9.207562829846741e-26,9.519822905907469e-17,1.3038427507925687e-25,suma
0.0007170277429040259,8.167295178574629e-09,9.902300270528246e-15,9.95351731840733e-14,3.1004060860253155e-27,8.67955733004618e-18,3.9030449099441145e-28,suma
0.0007220381948010781,7.487427525191423e-09,1.0627890274084129e-13,1.5718942318969864e-14,6.348541015578773e-28,1.3496665630607302e-18,-9.868498531084701e-29,suma
0.0007220381948010781,7.487427525191423e-09,1.0627890274084129e-13,1.5718942318969864e-14,6.348541015578773e-28,1.3496665630607302e-18,-9.868498531084701e-29,suma
0.000756548188610232,4.779155728049077e-08,1.1081550100913795e-13,9.775260029205107e-14,-9.40476178950146e-27,-1.0382330732265246e-17,-3.8808773915231866e-27,suma
0.0007164729540307726,8.3486826157806e-09,1.721740998391427e-17,3.069873175823459e-14,-1.4746510658188577e-29,2.6324489484885977e-18,-1.675275659608096e-29,suma
0.0007170277429040259,8.167295178574629e-09,9.902300270528246e-15,9.95351731840733e-14,3.1004060860253155e-27,8.67955733004618e-18,3.9030449099441145e-28,suma
0.0007091023880581912,7.477442184950648e-09,2.256529450201063e-14,5.869825636768144e-14,1.8268789111827358e-27,4.734936438914328e-18,-1.1073429469848737e-27,suma
0.0007194259040968032,7.923585140540893e-09,7.474775827640357e-14,2.1338969448418484e-14,5.65299905461481e-28,1.6197551103456008e-18,-6.377618047069201e-28,suma
0.0007156729159667546,8.008715606110546e-09,4.909144242517047e-15,3.6672669811539503e-14,4.577524519742752e-28,-1.9849233051340048e-18,-1.805109549955387e-28,suma
0.0007091023880581912,7.477442184950648e-09,2.256529450201063e-14,5.869825636768144e-14,1.8268789111827358e-27,4.734936438914328e-18,-1.1073429469848737e-27,suma
0.0007164367440523612,8.164536250169273e-09,1.961726056959997e-14,4.234259776772667e-14,6.423988330135252e-28,2.8739846405445113e-18,-1.0375860832396952e-27,suma
0.000756548188610232,4.779155728049077e-08,1.1081550100913795e-13,9.775260029205107e-14,-9.40476178950146e-27,-1.0382330732265246e-17,-3.8808773915231866e-27,suma
0.0009348997598716387,4.4172848898967646e-10,6.841081921686173e-13,9.263024621665675e-15,-6.854240278639533e-28,-3.507545849140241e-20,-2.7188939005372287e-28,multiplicacion
0.000708790734336874,2.392164006775699e-08,1.6081885921204546e-15,1.0071112096373212e-14,-3.1544516608801386e-29,-1.274950321625357e-18,-2.544965846386572e-29,multiplicacion
0.0007572832595975687,3.0989291356038246e-08,2.4971162008639674e-13,8.39192365701549e-14,8.364552090032896e-27,5.3042819496990015e-18,-8.809815416623695e-27,multiplicacion
0.0007095761799585229,2.500956428027207e-08,1.8332953542047647e-14,1.0815023374755808e-13,-4.0486159242392434e-27,-1.578890254820952e-17,-2.607577564289064e-27,multiplicacion
0.000737733331746683,2.8388730460881245e-08,1.5570795100040278e-13,3.3093217908137213e-13,7.215441963184062e-26,5.5198241141985965e-17,2.090383197636711e-26,multiplicacion
0.0007169248515231416,2.6539826046454747e-08,2.1567854342526025e-14,5.548433362021923e-14,1.4521373244870666e-27,9.00093905893534e-18,1.2551031784557814e-27,multiplicacion
0.0007169248515231416,2.6539826046454747e-08,2.1567854342526025e-14,5.548433362021923e-14,1.4521373244870666e-27,9.00093905893534e-18,1.2551031784557814e-27,multiplicacion
0.0007261922628455428,2.6124352337425328e-08,8.196564136664122e-14,8.014036589844923e-14,6.060469185265091e-27,1.2082430593320593e-17,2.3363238042705165e-27,multiplicacion
0.0007572832595975687,3.0989291356038246e-08,2.4971162008639674e-13,8.39192365701549e-14,8.364552090032896e-27,5.3042819496990015e-18,-8.809815416623695e-27,multiplicacion
0.0007715849041597827,6.453687783361484e-08,3.3926009670757016e-13,8.736818248544318e-13,4.2924039705955345e-25,2.0397212347793132e-16,2.0495076497740755e-25,multiplicacion
0.0009377427537104648,5.2716217379891615e-09,3.1773629714893683e-13,1.0493766048194561e-12,5.42523769344035e-25,-4.5598953647967696e-17,-2.6987533342220387e-25,multiplicacion
0.0007095761799585229,2.500956428027207e-08,1.8332953542047647e-14,1.0815023374755808e-13,-4.0486159242392434e-27,-1.578890254820952e-17,-2.607577564289064e-27,multiplicacion
0.0007261922628455428,2.6124352337425328e-08,8.196564136664122e-14,8.014036589844923e-14,6.060469185265091e-27,1.2082430593320593e-17,2.3363238042705165e-27,multiplicacion
0.0007715849041597827,6.453687783361484e-08,3.3926009670757016e-13,8.736818248544318e-13,4.2924039705955345e-25,2.0397212347793132e-16,2.0495076497740755e-25,multiplicacion
0.000708790734336874,2.392164006775699e-08,1.6081885921204546e-15,1.0071112096373212e-14,-3.1544516608801386e-29,-1.274950321625357e-18,-2.544965846386572e-29,multiplicacion
0.0007715849041597827,6.453687783361484e-08,3.3926009670757016e-13,8.736818248544318e-13,4.2924039705955345e-25,2.0397212347793132e-16,2.0495076497740755e-25,multiplicacion
0.0007400960871647382,2.9221741473008955e-08,1.0992830101497494e-13,2.496514042027222e-13,4.134106813590555e-26,3.7328011856835185e-17,-1.1707693708194044e-27,multiplicacion
0.0007498219711137608,2.865524996195427e-08,1.5695038253124497e-15,4.455209706261007e-15,1.1414701724806944e-29,7.416834730878164e-19,-2.9150215751632918e-30,multiplicacion
0.0007400960871647382,2.9221741473008955e-08,1.0992830101497494e-13,2.496514042027222e-13,4.134106813590555e-26,3.7328011856835185e-17,-1.1707693708194044e-27,multiplicacion
0.0007715849041597827,6.453687783361484e-08,3.3926009670757016e-13,8.736818248544318e-13,4.2924039705955345e-25,2.0397212347793132e-16,2.0495076497740755e-25,multiplicacion
0.0007498219711137608,2.865524996195427e-08,1.5695038253124497e-15,4.455209706261007e-15,1.1414701724806944e-29,7.416834730878164e-19,-2.9150215751632918e-30,multiplicacion
0.000737733331746683,2.8388730460881245e-08,1.5570795100040278e-13,3.3093217908137213e-13,7.215441963184062e-26,5.5198241141985965e-17,2.090383197636711e-26,multiplicacion
